# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663106205752;37707963;114221;103768;204372;7291;588654;147284;3000;10462;0;157014;41791;37639;18270;1860;194400;59095;738;2325;0;63797;
1663106205768;37697310;106117;106696;195426;5330;428664;134816;2794;9108;0;196663;62639;77690;79947;3265;271170;91513;1771;5350;0;163526;
1663106205784;37680193;111119;124999;199584;6846;478674;140656;3208;11369;0;219899;61251;69836;72576;2637;274830;87165;1581;4513;0;131872;
1663106205799;37683202;121012;126914;258993;5107;548154;156037;3210;12220;0;219706;62393;71708;73017;2886;270150;88911;1662;4763;0;149239;
1663106205815;37673094;110780;93531;201915;5205;529464;136320;2556;8495;0;150171;41836;37983;18333;1809;193668;59528;737;2230;0;64863;
1663106205831;37691322;101747;99809;187047;4960;392586;126208;2625;8134;0;189745;61194;68088;70245;2817;251076;85987;1614;4536;0;143785;
1663106205846;37705837;101607;99117;188874;4965;389736;123117;2622;8143;0;189570;61206;67962;72702;2709;249162;85529;1582;4178;0;145191;
1663106205862;37714873;105862;104502;201096;5378;420588;132725;2718;8746;0;194800;60690;73249;73962;3200;264390;86364;1593;5199;0;147472;
1663106205877;37748572;154942;256154;256851;29620;1118076;262550;6088;22465;1;329408;593036;748391;694890;73736;4038012;880198;21883;80280;0;917984;
1663106205893;37604834;188681;167166;222705;13442;788250;192952;3708;16681;0;286104;42027;76739;72513;4605;245730;65192;1806;6431;0;136434;
1663106205909;37709131;116530;136278;206136;7459;539094;153579;3450;12622;0;225765;70763;104295;79191;6114;332784;107522;2502;8119;0;199273;
1663106205924;37692178;117402;127273;268317;5971;557538;154626;3157;11890;0;212905;61386;72292;74970;3611;258318;86740;1631;5252;0;148308;
1663106205940;37683350;110832;93793;199710;4903;529956;137743;2612;8506;0;151932;41836;37757;18333;1817;191148;57671;718;2142;0;63129;
1663106205956;37700724;101970;101426;149814;4933;411270;128511;2626;8330;0;185961;57960;68273;39375;2945;241752;79103;1450;3943;0;137184;
1663106205971;37750640;57388;74369;110250;3085;348408;88920;1980;5805;0;105480;117046;101665;93807;5372;541944;150553;2366;8610;0;168723;
1663106205987;37649501;122107;124542;214641;5940;493626;163328;2714;9947;0;231777;48937;76918;89271;3245;259248;73492;1852;5609;0;140909;
1663106206002;37730391;262667;446934;373086;66575;1855344;352077;6737;32637;0;569370;124019;249065;121023;33790;759912;206591;4204;16843;0;377001;
1663106206018;37673890;101680;105625;190386;5359;423246;127622;2604;9161;0;185532;58426;80364;75033;6172;292908;85280;1628;5468;0;150264;
1663106206034;37714182;115557;129208;199458;7360;499278;149394;3332;11391;0;224662;62888;85028;80955;2900;307854;92744;1811;5244;0;158858;
1663106206049;37683558;117404;123529;258867;5565;534126;153583;3133;11029;0;210990;61296;71869;77112;3188;259596;87190;1599;4566;0;147966;
1663106206065;37702470;105150;105383;194481;5844;434328;131559;2766;9109;0;189845;61171;71771;60102;3433;253734;85324;1791;4760;0;147238;
1663106206081;37765448;234945;675384;465003;140545;2808312;382682;8100;37865;0;585975;189263;394511;206388;72359;1292244;265815;5825;22414;0;497283;
1663106206096;37664241;101755;111956;193410;6024;447114;130071;2671;10110;0;188735;61244;83723;75222;3601;303414;92142;1681;5496;0;157921;
1663106206112;37701621;105068;107223;191394;5315;433968;133045;2706;9137;0;194056;58921;74747;67284;4706;266826;83704;1655;5006;0;147457;
1663106206127;37720744;128197;103041;199017;5432;600072;163726;2453;8860;0;169890;22507;34236;16569;2807;170334;36383;884;2853;0;42765;
1663106206143;37704530;101672;101281;196686;4887;403002;127508;2564;8460;0;189579;61244;72064;80703;2807;263352;88642;1601;4515;0;146240;
1663106206159;37697826;101680;99586;192213;5024;395400;126516;2623;8330;0;188672;61250;69383;75852;2486;252630;86648;1612;4198;0;145522;
1663106206174;37715476;116563;129601;203742;7541;566226;152667;3316;12164;0;210895;60537;81172;39438;3209;276702;88827;1653;5072;0;157130;
1663106206190;37690145;148747;184863;302274;12908;899526;210834;4481;18212;0;276242;84747;139696;67788;25010;449124;109261;1900;7565;0;204669;
1663106206206;37695997;105483;104814;197505;4993;417018;132109;2781;9505;0;191794;62152;76819;82026;5645;273336;88311;1763;5722;0;158295;
1663106206221;37699838;108503;105189;192969;5065;419220;134669;2782;8850;0;197664;60976;76125;73017;4827;267672;88095;1912;5306;0;151308;
1663106206237;37741022;3728565;3488455;1818495;252576;19305678;5275232;47471;265228;0;5300661;340843;734267;371574;124243;2498328;553987;13159;53478;0;919156;
1663106206252;37635639;120207;126415;194859;5597;548202;164806;2545;11153;0;211872;40773;89712;65898;4909;305262;70962;1734;7204;0;144835;
1663106206268;37692831;101663;107347;189315;5320;430536;133088;2613;9257;0;189583;60872;80425;72891;3758;286452;89840;1646;5587;0;157020;
1663106206284;37709187;107232;107645;196560;4898;433116;138959;2819;9014;0;199203;62471;76225;77301;2890;267402;89967;1687;5044;0;160057;
1663106206299;37752918;65451;102200;190953;5582;440616;106489;2532;9871;0;139222;117149;119772;90594;8191;561294;157212;2443;9747;0;194041;
1663106206315;37658528;93505;121420;173124;4707;600264;150827;2641;10847;0;166802;97785;100518;84105;5768;473064;125673;2529;9660;0;161609;
1663106206331;37630948;118226;105057;191079;4868;439332;148641;2363;8058;0;203344;42018;66974;70119;2788;221604;63837;1707;4937;0;126969;
1663106206346;37704112;101644;103311;193032;5410;407862;126004;2723;9590;0;190071;129639;121255;100611;7941;578802;124802;2567;11478;0;215398;
1663106206362;37692640;101736;101843;196812;5343;402390;126515;2630;8378;0;190306;61476;70991;79569;2827;259074;85882;1578;4615;0;145912;
1663106206377;37701267;112532;99922;209538;6283;567336;147238;2942;9974;0;155621;41791;38237;18648;1787;195978;58205;725;2313;0;63390;
1663106206393;37718758;132729;170180;225855;2246;549546;176276;2757;8734;0;322459;121195;129010;97650;6634;489240;154901;2658;9146;0;265059;
1663106206409;37747293;73766;95918;126504;5942;381102;107369;2036;6815;1;160066;102335;114006;83286;7688;484242;132581;2861;10630;0;195987;
1663106206424;37681438;99733;149700;214830;12407;587280;158230;3339;12347;0;243173;97853;110276;90657;5613;398820;124232;2803;8982;0;187488;
1663106206440;37618432;142991;120043;265104;5830;701496;188440;2872;11425;0;192244;22483;31134;15057;2146;151608;34816;840;2624;0;41622;
1663106206456;37700071;101688;99525;195741;4773;394038;125125;2613;8426;0;186351;60787;70147;79254;2794;256332;85200;1581;4787;0;145160;
1663106206471;37706945;101973;100712;198891;4884;398850;126751;2641;8546;0;190169;61204;68679;80010;2633;253242;85257;1602;4463;0;143445;
1663106206487;37709180;103868;102648;203931;4958;409866;127562;2713;8819;0;190761;59019;75414;88893;4962;258570;85003;1656;5120;0;151481;
1663106206502;37667970;170708;252492;257859;18732;1043814;238595;4665;19768;0;382666;97592;137319;92925;10192;401958;133855;2770;10253;0;260175;
1663106206518;37701527;123690;111983;198135;5787;480324;157409;2568;9554;0;208874;41589;74410;65709;5887;236634;61144;1822;6193;0;133537;
1663106206534;37704673;121403;107337;192717;4881;439320;151566;2555;8299;0;206215;44319;70001;72387;4531;234012;65894;2138;6065;0;136965;
1663106206549;37701210;101718;99306;189441;5218;395076;127025;2662;8417;0;187072;61260;70541;74151;3056;258630;85946;1613;4477;0;147050;
1663106206565;37705892;120292;110145;203994;6309;628242;155506;2988;10690;0;163093;41746;38041;18522;1827;196764;58471;743;2371;0;63182;
1663106206581;37691810;117345;118992;249858;5044;511260;150320;3099;10694;0;210475;61284;69068;73458;2792;257040;85328;1620;4273;0;143174;
1663106206596;37703845;105307;105594;191205;5193;412332;130529;2833;8982;0;199132;62394;70269;72387;2621;270330;87139;1643;4468;0;146021;
1663106206612;37686714;106145;103384;187299;5175;408918;130509;2815;8905;0;197466;62593;69840;68859;2788;267000;87614;1661;4630;0;147891;
1663106206627;37680745;112414;93783;198891;5422;531534;139614;2649;8800;0;154201;41791;37798;18270;1769;195246;59431;735;2201;0;64063;
1663106206643;37709880;101770;98669;205947;5137;390960;125509;2664;8154;0;189110;61198;68463;90342;2827;249540;85514;1605;4171;0;144361;
1663106206659;37689545;101793;100676;193158;4981;399126;125203;2629;8085;0;190136;61206;68464;76797;2471;261720;85558;1596;4162;0;139190;
1663106206674;37689886;101804;99089;194355;5001;392526;126531;2607;8165;0;188402;61255;68175;77616;2586;252090;85375;1578;4100;0;143641;
1663106206690;37685119;112503;92949;199647;6045;525348;139278;2928;9633;0;152237;41746;38325;18585;1853;196200;59030;729;2227;0;63750;
1663106206706;37705380;111059;110285;198009;5139;465978;136186;2922;9523;0;195773;57960;67642;52164;2614;241140;79300;1419;3840;0;137445;
1663106206721;37709455;120732;118604;250929;5084;505278;152662;3145;10445;0;212354;62961;73577;80262;3131;266382;87358;1682;5194;0;148724;
1663106206737;37701301;127156;108656;191583;5027;456726;157461;2660;8668;0;213504;42427;72156;70371;4692;235920;62641;1807;5366;0;134812;
1663106206752;37720133;3716485;3337128;1759653;238379;19390476;5196492;45576;257264;0;5043641;210611;363151;176085;49093;1684218;368146;8307;33426;0;428987;
1663106206768;37637756;101677;117120;191457;5759;482484;139234;2654;10772;0;192134;57288;86132;67473;3876;309870;90993;1542;5963;0;159886;
1663106206784;37730560;109937;141672;208341;7154;561984;168491;2200;7994;262;248420;98501;131437;156996;8060;480498;135474;2864;11580;0;235538;
1663106206799;37639428;186784;158932;214137;10032;756978;192251;3372;14849;0;277608;41437;70392;67410;3700;224766;61932;1705;5580;0;132180;
1663106206815;37692538;110694;96757;196749;5127;546876;141065;2586;9071;0;152468;42310;40456;19656;2053;205350;60753;750;2555;0;66206;
1663106206831;37710069;112537;126149;199206;7407;492738;146821;3229;11730;0;210097;59645;99824;83979;13777;312570;92573;1840;6060;0;186175;
1663106206846;37732100;75290;118915;205569;5715;540486;128264;2945;10394;0;148600;124802;174390;128016;22741;698322;171276;3413;12525;0;248279;
1663106206862;37609545;118881;104567;188307;5467;438138;148567;2404;8199;0;200355;41442;68561;67851;3870;228462;63294;1725;4996;0;130157;
1663106206877;37694617;110748;94098;196371;5007;531594;138168;2612;8543;0;152053;41791;38323;18711;1929;196230;59153;720;2299;0;63947;
1663106206893;37695068;102225;99033;186417;4881;390792;127209;2617;8273;0;185714;60694;71523;69678;2640;264480;87025;1587;4410;0;147447;
1663106206909;37806361;64204;307198;299439;9945;528870;110408;3007;10766;0;240519;121090;141047;68355;5380;564816;157252;2798;8907;0;215608;
1663106206924;37654247;118301;107458;195237;5093;440190;149324;2464;8538;0;208652;44044;76078;72387;4160;200658;66452;1953;6023;0;156821;
1663106206940;37675190;127239;95607;202797;4764;555708;159251;2336;8068;0;167675;22486;31424;15246;1980;151800;34870;836;2508;0;42319;
1663106206956;37737591;65243;92525;165942;4511;399618;102135;2456;8034;0;132588;116860;101876;85680;4917;488382;147675;2326;8227;0;183692;
1663106206971;37644489;134188;123883;223839;5492;562176;174213;2863;10199;0;222169;41474;67028;44352;2621;215904;60448;1684;4600;0;127037;
1663106206987;37689976;101822;99512;192717;4943;393780;124696;2616;8279;0;188002;61327;68884;75222;2795;253476;86050;1590;4352;0;144039;
1663106207002;37689777;112607;94719;195741;6619;537108;142517;2906;9424;0;152261;41746;38093;18522;1811;193404;56948;729;2181;0;62539;
1663106207018;37700895;101844;99148;190701;4967;393204;128325;2606;8389;0;188056;61196;67686;72450;2751;249150;85842;1591;4159;0;143464;
1663106207034;37701012;105241;103534;187929;4886;412422;131509;2742;8565;0;197533;62293;69944;69993;2460;267576;87738;1666;4502;0;147829;
1663106207049;37690103;101725;99956;188748;4906;394890;125542;2650;8254;0;191060;61260;67001;70560;2660;262434;86598;1599;4168;0;138979;
1663106207065;37681501;112576;94506;195930;5085;534978;138765;2620;8659;0;153824;41746;38179;18522;1817;195672;59078;726;2130;0;63773;
1663106207081;37697914;101785;98622;187488;4886;390696;125877;2591;8005;0;190349;61194;68154;71190;2591;250962;86343;1605;4141;0;144544;
1663106207096;37712866;113240;113483;196686;5452;482262;144135;3045;10173;0;200566;60704;73532;45990;2556;256470;84951;1559;4223;0;153887;
1663106207112;37696722;117447;118714;242739;5107;508692;150414;3097;10138;0;211065;61309;69528;70245;2716;252972;86227;1558;4322;0;144911;
1663106207127;37740029;62960;81938;134127;3052;367698;96526;2266;7388;0;118690;117066;102798;84294;5516;508434;148273;2343;8341;0;175919;
1663106207143;37646793;118284;102416;201474;4662;426924;147490;2382;7670;0;202395;41537;61634;77553;2671;210696;61953;1659;4453;0;122384;
1663106207159;37694225;106247;104980;189000;4838;414072;133258;2853;8782;0;199260;64383;75149;72450;3316;267582;92676;1986;5775;0;160522;
1663106207174;37742369;57437;73672;109242;2935;346770;87531;2008;5874;0;104845;117140;101236;84987;5118;533808;147506;2366;8467;0;167960;
1663106207190;37633231;129188;100046;204813;5574;582108;160703;2465;8646;0;170040;22627;32693;15813;2250;159144;34986;857;2589;0;42707;
1663106207206;37696700;102536;100024;195363;4816;398970;128001;2613;8322;0;190680;61250;69605;77805;2915;256800;87026;1608;4372;0;144645;
1663106207221;37740363;85700;177917;235557;14470;612264;150696;3707;15972;0;283597;122918;134549;108234;13887;460116;157047;3087;9730;0;226870;
1663106207237;37742846;2585006;1794873;1165248;40244;10105776;4254127;16053;60167;0;3316241;126665;248537;120204;20761;884940;203132;4031;17194;0;326162;
1663106207252;37628573;395655;588031;494487;18695;2474196;525988;10055;38015;0;831998;137307;300549;175707;31890;832506;210621;4781;16810;0;543943;
1663106207268;37675111;3614074;3311397;1733445;237530;18747264;5100806;44796;251358;0;5095371;385175;557575;285201;58145;2398464;599760;11347;47193;0;750991;
1663106207284;37689553;57366;92604;136080;4635;440304;101630;2127;8491;0;114574;118515;131202;86247;9035;700848;172904;2624;11647;0;182981;
1663106207299;37615717;118272;109566;192780;4665;463782;151607;2423;8669;0;205131;41962;71403;70434;3395;238644;64264;1734;5821;0;131059;
1663106207315;37699836;112528;102240;204120;6646;579870;152081;2954;10341;0;155708;41791;39449;19215;1822;198456;60333;729;2377;0;65268;
1663106207331;37697601;109495;113146;194670;5536;457602;142308;2844;9542;0;201823;61330;83201;71946;3743;289326;90899;1747;5714;0;166251;
1663106207346;37706585;118235;105300;193536;5105;436158;150311;2404;8228;0;204909;41978;66914;71442;3098;224748;63734;1728;4854;0;126455;
1663106207362;37696936;102121;102103;187929;4906;408744;127989;2668;8851;0;190315;61253;70786;70245;2854;256194;86540;1595;4436;0;146095;
1663106207377;37715208;111997;125881;199584;7020;549450;148800;3124;12118;0;202512;60675;73888;35784;1829;259122;85704;1505;4249;0;150671;
1663106207393;37723721;144972;191618;298557;3137;686610;199883;3238;12016;0;340106;121104;126660;98532;7475;484044;153984;2653;9404;0;259830;
1663106207409;37666430;121642;107781;189882;5365;445266;152293;2501;8871;0;205755;40286;71506;68922;4849;235506;60181;1807;6111;0;130387;
1663106207424;37745536;67074;111157;196119;8357;473022;110622;2781;10601;0;154697;117152;112386;86562;5581;483924;148016;2492;8963;0;192594;
1663106207440;37616579;127357;97380;199395;5024;565494;157927;2346;8346;0;166385;22611;32528;15750;1884;158934;34653;862;2720;0;42452;
1663106207456;37702061;101869;100877;194607;4813;402822;127764;2621;8477;0;187326;61199;72334;77994;2903;259644;85932;1603;4654;0;146612;
1663106207471;37695961;101813;101168;188055;4998;393192;127034;2681;8442;0;188802;62534;70792;71379;5031;261018;88105;1967;5455;0;146312;
1663106207487;37703045;101910;99580;186102;5113;398346;128335;2626;8359;0;186502;61251;69852;68292;3033;252480;85647;1610;4344;0;145251;
1663106207502;37716718;123485;116516;211995;6734;665292;159475;3169;11444;0;169882;41746;37921;18396;2068;195846;59108;741;2187;0;63504;
1663106207518;37683871;120139;121204;249732;5019;531150;156665;3184;10960;0;209263;58345;70589;66717;4998;251154;80858;1592;4555;0;139554;
1663106207534;37725645;122006;108229;194355;5204;446418;151781;2500;8248;0;207314;45008;71742;71127;3727;238908;65199;1880;5671;0;134170;
1663106207549;37698780;101911;101381;188370;5174;400938;127269;2633;8330;0;187461;61251;71920;71820;2919;263538;86331;1575;4361;0;146621;
1663106207565;37704866;103644;102173;189882;5804;413328;130368;2717;8886;0;186885;58464;71491;65583;2718;255804;81953;1512;4414;0;145472;
1663106207581;37701854;120099;104536;196560;4882;437076;149531;2460;7941;0;202858;39650;67245;75600;4773;214896;58975;1803;5043;0;128577;
1663106207596;37688669;118238;103339;187866;4695;431418;144782;2381;7582;0;203300;41946;62128;65898;2758;207474;60316;1674;4474;0;122521;
1663106207612;37739322;57573;73853;108927;3356;348384;87785;1980;5918;0;104702;116990;101092;81774;5742;535086;146965;2397;8237;0;167413;
1663106207627;37652040;138932;111826;215586;6529;651786;176806;3023;10943;0;180717;22504;31616;15246;1872;152814;34345;840;2576;0;42055;
1663106207643;37686592;117367;121388;206703;5059;527106;153410;3027;10400;0;209358;61286;69857;78309;2630;256992;86246;1622;4801;0;144342;
1663106207659;37693564;101373;99505;187236;4929;395616;126322;2636;8362;0;187312;61304;69874;71694;2571;256428;84847;1573;4183;0;145312;
1663106207674;37702847;101756;99158;188055;4872;392304;125616;2667;8242;0;189533;61208;67842;70119;2664;251592;83944;1616;4242;0;142341;
1663106207690;37699133;112764;95368;198639;4979;539616;142109;2642;8928;0;154720;41746;37595;18207;1808;193758;56826;737;2172;0;61991;
1663106207706;37701279;101648;97734;194418;4999;383820;124604;2596;7965;0;185618;60702;67798;77490;2557;254430;84141;1577;4165;0;142790;
1663106207721;37737067;64315;90036;158949;5518;391278;101457;2430;7669;0;130406;116945;102504;83979;5577;489738;145293;2382;8471;0;181238;
1663106207737;37642240;253075;263507;262206;17196;1352976;315518;4471;25827;0;386503;43547;81784;66150;7679;256854;69637;2045;6505;0;143995;
1663106207752;37691774;127377;98682;198891;5399;573180;158595;2418;8835;0;166211;22486;33688;16443;2132;164130;35169;883;2933;0;42875;
1663106207768;37708672;117005;122662;200592;5819;527682;151943;3204;11296;0;206831;59301;79279;42462;4842;274278;84268;1658;5104;0;149427;
1663106207784;37704362;3664337;3306387;1816668;235517;19211298;5083259;45638;258325;0;4974769;282900;486315;317016;57067;1895568;521391;10529;40202;0;655793;
1663106207799;37662428;101846;114203;195237;6284;464424;133328;2698;10552;0;190577;61658;82649;73080;3356;303780;93356;1693;5992;0;159585;
1663106207815;37689305;110829;97408;200088;5099;550962;142826;2598;9054;0;153949;41836;38631;18711;1982;197532;58803;733;2325;0;63814;
