# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
epoch;timestamp;CPU0;;;CPU1;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;
1663594646866;46755577;105776;84737;127608;22558;38479;21372;
1663594646882;46762815;104037;84015;119808;22548;37187;20670;
1663594646898;46969221;108177;427168;318006;22550;37319;20748;
1663594646913;46577085;104130;83403;123864;22595;36109;20124;
1663594646929;46769343;104168;83449;122070;22558;36642;20358;
1663594646944;46784925;96814;94087;136188;38978;91638;106548;
1663594646960;46748354;124613;108241;131898;35067;47367;26364;
1663594646976;46768135;120190;101702;180414;22589;36576;20280;
1663594646991;46775975;104245;83701;124644;91428;81256;45084;
1663594647007;46771565;104121;82812;124488;22546;36247;20202;
1663594647023;46771005;104129;83030;124254;22544;36193;20046;
1663594647038;46773833;104129;82993;127062;22544;36131;19968;
1663594647054;46775703;104850;83545;131274;22544;36504;20280;
1663594647069;46760901;104179;82311;120510;22544;36389;20202;
1663594647085;46777155;97754;93294;127062;41549;76898;87360;
1663594647101;46770591;112985;90207;126360;22518;36610;20436;
1663594647116;46766941;118775;98320;178074;22550;36850;20436;
1663594647132;46798445;70361;127442;157950;101710;115343;122772;
1663594647148;46748574;167596;195708;242346;30403;66647;36972;
1663594647163;46770353;95956;88660;125112;40814;65292;86190;
1663594647179;46773067;104133;84515;127296;22499;36796;20436;
1663594647194;46774771;105727;84794;130650;22550;36205;20124;
1663594647210;46772269;104913;83448;131508;22548;36289;20046;
1663594647226;46765137;104181;82926;125424;22544;36227;20202;
1663594647241;46772543;112878;90751;126594;22544;36186;20046;
1663594647257;46780287;118797;99057;194688;22546;36352;20202;
1663594647273;46774119;104175;83910;138372;22548;36197;20124;
1663594647288;46758725;104268;83563;126750;22544;36383;20202;
1663594647304;46791301;72841;114135;148746;95164;101967;107172;
1663594647319;46740750;103439;80868;120276;21219;29986;16692;
1663594647335;46769883;105357;84946;120666;22544;36810;20436;
1663594647351;46771739;104186;82895;120822;22558;36510;20358;
1663594647366;46770575;104966;84283;120666;22544;36048;19968;
1663594647382;46791471;112898;90037;140634;22558;36307;20202;
1663594647398;46756767;119094;98427;179088;22544;35955;19968;
1663594647417;59519637;262367;22722987;12738102;102871;121655;142818;
1663594647433;46717046;94399;91651;153582;40510;76463;117624;
1663594647449;46741925;104086;83557;129168;22558;40519;27456;
1663594647464;46768729;104164;82996;124176;22550;40492;22464;
1663594647480;46768413;104122;84345;123240;22544;37983;21138;
1663594647496;46768691;104123;82880;120744;22550;36334;20280;
1663594647511;46786035;104881;101191;136032;46319;93160;106392;
1663594647527;46787028;6260355;4480278;2575404;123015;178923;146250;
1663594647542;46760876;26093985;26947193;15077244;38455;64823;87984;
1663594647558;46746363;104119;81976;147186;22863;34264;27924;
1663594647574;46746023;104099;82682;123630;22544;35007;23712;
1663594647589;46770163;104063;83216;118482;22544;36320;20202;
1663594647605;46773803;95739;91544;122070;56688;83881;92352;
1663594647620;46790056;107859;96877;161382;26040479;26909378;14959698;
1663594647636;46764483;105714;85010;166374;22949;34312;27924;
1663594647652;46732439;112907;95667;129948;22544;35338;23868;
1663594647667;46769001;118250;99151;181662;22544;36280;20124;
1663594647683;46797407;104974;84471;150852;22544;36370;20202;
1663594647699;46741325;104065;83069;121056;22544;36295;20280;
1663594647714;46777293;104082;83784;126984;22544;36505;20280;
1663594647730;46804917;98830;98113;161226;50218;95205;134784;
1663594647745;46730465;107535;89133;121914;22544;36901;20592;
1663594647761;46768681;104552;83662;119184;22546;36484;20202;
1663594647777;46773241;104725;85154;121446;22544;36353;20124;
1663594647792;46782897;113087;90267;133302;22544;36346;20202;
1663594647808;46790483;83418;129866;209820;95512;103561;118950;
1663594647824;46743270;95435;89620;128934;40199;69279;92040;
1663594647839;46759301;104848;85159;119496;22513;42211;23478;
1663594647855;46774705;106986;87298;124566;22548;39763;22074;
1663594647870;46782263;97180;94084;137124;45952;86483;103662;
1663594647886;46749856;103278;80208;117078;21239;32115;17862;
1663594647902;46777113;96032;89919;125502;41781;79200;94614;
1663594647917;46770349;104189;82762;124644;22499;37136;20670;
1663594647933;46785143;106182;104676;138528;54323;86330;69498;
1663594647949;46743608;142057;179984;226902;251061;377270;403650;
1663594647964;46757370;215744;206657;187590;35520;48310;26910;
1663594647980;46768867;104193;84454;121368;22595;37299;20748;
1663594647995;46772515;104836;83555;122382;22544;36485;20202;
1663594648011;46766471;104302;84272;117858;93107;79012;43992;
1663594648027;46783517;104309;83535;130338;22548;36691;20436;
1663594648042;46758973;104311;83437;118092;22549;36387;20280;
1663594648058;46778135;104306;82973;124800;22548;36429;20202;
1663594648074;46771575;114687;96330;125112;22544;36582;20202;
1663594648089;46774111;118597;99467;185562;22544;36826;20436;
1663594648105;46765617;104348;83218;122616;22554;36463;20202;
1663594648120;46772415;109883;89033;123864;22544;36671;20436;
1663594648136;46774757;105866;85667;127920;22558;36526;20202;
1663594648152;46765409;105022;82838;121758;22544;36568;20358;
1663594648167;46774105;104369;83332;124878;22554;36628;20358;
1663594648183;46766241;105952;84103;119730;22550;36686;20358;
1663594648199;46774325;104368;84010;122694;22558;36135;20124;
1663594648214;46775813;113083;90693;127608;22544;36471;20280;
1663594648230;46762489;118999;97511;172302;22548;36505;20358;
1663594648245;46770797;104347;83392;118872;22544;36732;20436;
1663594648261;46770085;104502;83041;118014;22546;36684;20358;
1663594648277;46772597;104445;82751;119418;22544;36819;20592;
1663594648292;46774505;105909;85246;123864;22544;36708;20358;
1663594648308;46774945;104977;83053;126906;22544;36453;20202;
1663594648324;46783681;71163;119321;140322;95273;110071;104988;
1663594648339;46748982;105630;83353;120666;21236;30577;16926;
1663594648355;46778299;113143;90486;128934;22563;36484;20202;
1663594648370;46762993;118710;98557;175578;22544;36630;20280;
1663594648386;46769797;104537;83276;119808;22544;36476;20202;
1663594648402;46790691;105969;87304;139776;22558;36532;20202;
1663594648417;46749977;105088;84755;118638;22544;36553;20358;
1663594648437;59514491;263052;22729224;12732954;101984;120282;128388;
1663594648453;46714396;104510;100663;141102;36114;44483;35568;
1663594648468;46766645;104911;92337;124020;22589;37624;20904;
1663594648484;46791923;84266;145973;153036;101813;120687;77220;
1663594648500;46752812;184887;208409;298818;26878;45878;29172;
1663594648515;46763215;105846;89029;128544;22605;37702;21060;
1663594648531;46771865;104422;84881;129168;22544;36967;20436;
1663594648546;46769423;105181;84588;127374;22544;36783;20436;
1663594648562;46807783;25801766;27048829;15146430;20319;31286;18876;
1663594648578;46736335;104319;80766;143052;22859;33908;27612;
1663594648593;46755987;104303;82630;129792;22544;35300;23946;
1663594648609;46767113;104368;83587;121602;22544;36308;20202;
1663594648625;46781955;106415;107527;133536;55217;90138;68562;
1663594648640;46775734;121387;120820;169572;26226914;26914453;14960244;
1663594648656;46754747;104232;82630;142584;22994;35373;23868;
1663594648671;46758573;104383;84321;126906;22549;36447;20280;
1663594648687;46769843;105363;86463;124722;22544;36353;20202;
1663594648703;46767729;104313;83146;121524;22544;36347;20202;
1663594648718;46773145;104199;83047;122850;22544;36118;20046;
1663594648734;46775883;100458;98988;127920;49590;90501;93132;
1663594648750;46769733;104246;83532;126204;22558;36206;20124;
1663594648765;46768507;112805;90368;123552;22546;36385;20124;
1663594648781;46770073;119266;97630;177138;22544;36480;20280;
1663594648796;46795887;104242;84423;147966;22544;36595;20280;
1663594648812;46750697;104484;83514;127218;22544;36326;20124;
1663594648828;46777457;68627;112434;137046;95382;103634;103350;
1663594648843;46753924;105080;83664;121368;21354;29369;16302;
1663594648859;46767571;104462;84275;120354;22544;36769;20358;
1663594648875;46775969;104425;82755;124488;22544;36343;20202;
1663594648890;46777141;104517;83661;131196;22544;36617;20280;
1663594648906;46776479;104864;100732;136500;41954;82742;77298;
1663594648921;46753915;120608;102351;177138;22589;36482;20202;
1663594648937;46770933;104874;83565;120042;22589;36590;20436;
1663594648953;46777091;98399;95840;126750;63359;85654;88998;
1663594648968;46772606;103287;80531;129558;21248;29917;16614;
1663594648984;46765335;104295;83863;125580;22549;36986;20592;
1663594649000;46765353;104228;83969;120120;22544;36526;20358;
1663594649015;46789615;104239;84546;138606;22546;36659;20358;
1663594649031;46756189;104166;83863;123318;92763;74593;41496;
1663594649046;46772975;112935;89688;124878;22550;36901;20514;
1663594649062;46774489;120205;98838;182052;22550;36499;20358;
1663594649078;46776297;104124;83045;133302;22544;36374;20202;
1663594649093;46762815;97003;93103;125346;43486;82859;89934;
1663594649109;46763004;184833;208099;191100;29793;54963;30576;
1663594649125;46769545;104337;94438;131040;22595;39867;22152;
1663594649140;46763079;105423;91577;122616;22550;38081;20982;
1663594649156;46772947;104289;85628;124254;22544;37339;20748;
1663594649171;46787537;106327;87367;140946;22558;36672;20358;
1663594649187;46758963;112949;93167;128778;22544;36550;20280;
1663594649203;46766539;118433;100010;185718;22544;36170;20046;
1663594649218;46768737;104334;83111;121134;22589;36589;20280;
1663594649234;46772219;104219;84191;122382;22544;36502;20280;
1663594649250;46775965;104940;83804;127686;22544;36707;20436;
1663594649265;46765337;104229;83545;121680;22546;36477;20358;
1663594649281;46779207;105842;84882;129480;22544;36355;20202;
1663594649296;46769047;104243;83064;127374;22549;36590;20358;
1663594649312;46770055;104215;83005;126360;22544;36371;20202;
1663594649328;46767585;113071;89940;122928;22544;36284;20124;
1663594649343;46787729;85507;127801;189384;95129;110467;106392;
1663594649359;46757336;103538;83300;129714;21198;30586;17082;
1663594649375;46771575;104323;83013;130962;22558;36605;20280;
1663594649390;46767257;105798;84309;127452;22544;36360;20124;
1663594649406;46780203;105188;84586;136266;22544;36196;20046;
1663594649421;46753703;104246;83156;118404;22544;36589;20358;
1663594649437;46771859;105008;84571;119184;22558;36319;20124;
1663594649457;59531789;273779;22744212;12761112;120413;141322;167076;
1663594649473;46710332;126248;97749;205920;19924;27808;22464;
1663594649488;46749197;104104;82289;126360;22558;35206;23946;
1663594649504;46769867;105709;84857;120978;22550;36291;20046;
1663594649519;46774017;106249;85119;123708;22546;36789;20436;
1663594649535;46770377;104142;83417;122772;22544;36478;20202;
1663594649551;46772229;95999;91643;124410;39844;83098;93366;
1663594649566;46770676;104625;82063;132288;21213;29328;16380;
1663594649582;46794789;26185901;27020720;15125682;20282;30095;18096;
1663594649597;46734993;112903;88841;135330;22859;33831;26910;
1663594649613;46771691;120050;99425;183534;22549;36637;20358;
1663594649629;46763069;104128;82515;119964;22548;36659;20436;
1663594649644;46779285;98643;97029;128622;59560;89385;99450;
1663594649660;46781394;107666;96158;158964;26035860;26904447;14957046;
1663594649676;46753261;104227;82491;153582;22959;33786;27456;
1663594649691;46740735;104220;81263;124878;22550;34621;23478;
1663594649707;46780847;104051;81585;130260;22544;36185;20046;
1663594649722;46770059;106204;84174;129558;22544;36316;20202;
1663594649738;46779101;107349;103416;138450;50248;94901;87672;
1663594649754;46750423;118483;97760;174564;22603;36472;20280;
1663594649769;46778895;104231;82830;126984;22546;36660;20436;
1663594649785;46768081;104078;82799;123864;22558;36685;20514;
1663594649801;46771627;104057;82823;124020;22544;36147;20124;
1663594649816;46768903;104026;82918;121758;22544;36517;20358;
1663594649832;46770995;105770;83176;121758;22548;36552;20358;
1663594649847;46789055;81249;122789;142428;99275;108786;97578;
1663594649863;46767764;716347;778621;657618;82811;146758;118170;
1663594649879;46766961;113416;99207;127218;22679;37687;20982;
1663594649894;46767557;118249;101216;187044;22544;36494;20358;
1663594649910;46772391;104437;83821;123864;22595;36502;20358;
1663594649926;46770199;104019;83438;122460;22549;36425;20358;
1663594649941;46767115;105611;84868;118638;22544;36823;20592;
1663594649957;46776235;96606;94022;124254;38942;88196;93132;
1663594649972;46767693;103934;83333;121524;22538;36862;20592;
1663594649988;46789815;104235;83940;141024;22558;36585;20436;
1663594650004;46751589;104031;82739;121524;22544;36094;20124;
1663594650019;46773845;113177;91552;124332;22560;36163;20124;
1663594650035;46768441;119003;98525;177216;22544;36618;20358;
1663594650051;46773047;106698;86203;123162;22544;36517;20280;
1663594650066;46765759;104212;83515;117780;92759;74041;41184;
1663594650082;46778139;104060;83295;124410;22544;36354;20280;
1663594650097;46765601;104012;83333;118716;22544;36218;20202;
1663594650113;46772179;106717;86688;121056;22544;36203;20124;
1663594650129;46769073;104312;82844;118014;22544;36266;20202;
1663594650144;46773565;104374;83239;120510;22544;36744;20358;
1663594650160;46778011;114567;91751;127218;22558;36456;20202;
1663594650176;46767069;110476;106398;177684;41546;73370;87516;
1663594650191;46767627;104830;84808;120666;22589;36543;20358;
1663594650207;46777125;104024;83315;126672;22544;36582;20436;
1663594650222;46791851;104201;84510;147732;22544;36424;20280;
1663594650238;46743681;104181;82570;120354;22553;36720;20358;
1663594650254;46768401;104124;82404;117624;22558;36568;20358;
1663594650269;46775367;105681;84840;121758;22550;36408;20358;
1663594650285;46773379;103967;83294;124332;22973;37038;20592;
1663594650301;46768041;112955;89010;120978;22544;36427;20202;
1663594650316;46776277;118406;97114;180726;22544;36474;20280;
1663594650332;46770933;96584;92427;126438;47903;87366;96018;
1663594650347;46765037;104697;83142;120198;22499;36601;20358;
1663594650363;46788749;70949;113330;136968;95200;107421;104598;
1663594650379;46758838;104981;84413;128934;21219;30344;16926;
1663594650394;46760651;104173;83802;120042;22544;36369;20124;
1663594650410;46784185;104285;84557;132444;22544;36728;20514;
1663594650426;46771517;104483;82351;132678;22544;36136;20046;
1663594650441;46766009;112911;93242;127686;22544;36023;19968;
1663594650457;46769127;119667;98837;181428;22544;36448;20280;
1663594650477;59520441;264607;22738226;12748008;120458;133131;154518;
1663594650492;46710484;105243;86919;132132;34409;38231;31122;
1663594650508;46771721;104741;82482;132210;22544;34930;23634;
1663594650524;46778859;104099;83614;136188;22546;36322;20202;
1663594650539;46766439;96901;93443;132054;51247;85305;99294;
1663594650555;46754623;104103;83060;122148;22504;36314;20202;
1663594650570;46777343;112811;90953;128622;22544;36391;20280;
1663594650586;46773687;119215;99594;186342;22544;36251;20124;
1663594650602;46798829;26325252;27020949;15125994;20264;30648;18408;
1663594650617;46735575;104155;80311;135330;22859;34910;27066;
1663594650633;46761161;104138;83396;118950;22544;36252;20124;
1663594650648;46778365;104109;82706;125970;22544;36266;20124;
1663594650664;46768291;95762;92356;123708;59616;84173;93366;
