# SYSTEM INFORMATION FOLLOWS
# emon db : unknown
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 16
# num_logic_processor_per_core : 2
# device core : num_events 3, num_unit 1
# tsc_freq : 2995.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;
;;core;;;;;;
1663595133026;47907968;189976474;86121687;47911968;104930512;86123926;47913294;
1663595133042;47902952;108607098;86162685;47908614;94381761;86158190;47906118;
1663595133058;47887072;102640395;85679293;47886774;132507548;85782214;47944260;
1663595133074;47860522;155516244;85860647;47868600;157846550;85863742;47871330;
1663595133090;47837790;137040521;85421677;47846214;101238289;85417166;47843172;
1663595133106;47937028;110491278;86152300;47937708;150235992;86153517;47938332;
1663595133122;47823986;114633784;85948040;47830302;152111272;85952931;47833812;
1663595133138;47868444;93068398;82912224;46249554;89375645;81355662;45383676;
1663595133154;47934450;186508882;85670646;47855262;163570390;84413090;47157084;
1663595133170;47856252;104121103;85882106;47862438;105245801;85893771;47868288;
1663595133186;47835796;73190407;75202337;41798562;93286843;78448458;43603716;
1663595133202;47913008;43037035;53362588;29890068;116469730;61622310;34486218;
1663595133218;47911898;105433351;85953335;47919144;152306203;85949000;47916804;
1663595133234;47848310;94063515;85370117;47858226;151081497;85382475;47865168;
1663595133250;47836800;84432216;83882235;46689162;80117624;67822169;37762920;
1663595133266;47883878;70856360;69832836;38814282;83176794;73517925;40860690;
1663595133282;47935576;150607263;86144202;47947458;203533040;86162785;47957754;
1663595133298;47770640;101667878;85402283;47773596;144266903;85403708;47775234;
1663595133314;48010473;72071292;86088826;48013914;121301096;86097165;48018516;
1663595133330;47852192;120726826;85328197;47858928;184409716;85332040;47861112;
1663595133346;47815928;128200167;86006436;47819148;121403633;86006385;47819850;
1663595133362;47994038;152958562;85940287;48000576;129946026;85935866;47997534;
1663595133378;47784956;114486213;85386019;47783814;109657545;85399680;47791380;
1663595133394;47918594;159037659;86096322;47925072;144787702;86098494;47927568;
1663595133410;47853960;122237666;85687924;47925228;134987206;85566550;47857056;
1663595133426;47797582;54322230;61118222;34049106;107006792;62831008;35010222;
1663595133442;47939420;115968749;72838686;40485276;59645945;65491705;36401664;
1663595133458;47954742;103525976;86212052;47966724;152881885;86223722;47973198;
1663595133474;47728592;110721990;85856828;47731866;115051347;85858931;47733894;
1663595133490;47921182;140995647;86129752;47927880;121567025;86139057;47932404;
1663595133506;47887532;158222678;85469200;47895042;130669346;85469193;47895120;
1663595133522;47860962;175033878;85835586;47867664;96068892;85834503;47867040;
1663595133538;47901758;97510153;85443934;47899332;102390273;85458544;47907678;
1663595133554;47846624;173530508;85856805;47851908;140993856;85859656;47853390;
1663595133570;47905114;102969043;86014770;47910954;138057744;86010450;47908614;
1663595133586;47907844;100322826;85718483;47867976;133075283;85782315;47903388;
1663595133602;47856814;88629972;83823263;46590102;79393548;81677787;45398730;
1663595133618;47922600;178132176;86090773;47926710;173030276;86094249;47928660;
1663595133634;47805382;125603893;85995823;47807916;103119022;86014762;47821722;
1663595133650;47873904;108619125;85824828;47878038;95243512;85829932;47880222;
1663595133666;47915712;45632176;53086504;29654820;106991935;56819640;31581420;
1663595133682;47966018;122487710;85965368;47966568;151382544;85976698;47972886;
1663595133698;47774166;104760563;85492691;47777574;142659325;85493935;47778276;
1663595133714;47958186;87148639;83525315;46500636;89714625;72021074;40106352;
1663595133730;47804842;70667309;72706764;40412814;77304792;73623474;40922310;
1663595133746;47944890;137317447;80510271;44749536;141828749;75678547;42063840;
1663595133762;47850306;158984333;85477767;47855340;116262891;85480141;47856666;
1663595133792;89840260;177522773;160478456;89528400;230547890;161045423;89843598;
1663595133808;47874638;133305445;85772289;47874450;135877435;85326575;47626722;
1663595133824;47850418;100400460;85787843;47853702;132650441;85789214;47855340;
1663595133840;48026022;110375998;76879586;42908424;158683373;81978171;45818448;
1663595133856;47785730;55835147;57599259;32089200;35721734;42081735;23389470;
1663595133872;47860294;119966418;80876381;44951868;105202616;79339785;44097612;
1663595133888;47885992;152746096;85840591;47891064;177182946;85840986;47891376;
1663595133918;89757360;213689733;160996306;89757798;270535654;160998664;89759124;
1663595133934;47890086;78698008;80784258;44987982;96372125;81040633;45129630;
1663595133950;47899764;63801744;61773418;34334196;70469947;65902477;36629736;
1663595133966;47931436;187925886;85443791;47932794;146272125;85443771;47932716;
1663595133982;47859326;107290804;85705049;47859396;90457550;85712424;47863374;
1663595133998;47918600;132502830;85870910;47927022;97630103;85865898;47924292;
1663595134014;47865456;160379867;86060720;47870160;128004207;86069971;47876556;
1663595134030;47870648;134742678;85665214;47886774;113033097;85668121;47888802;
1663595134046;47839336;55955139;67009093;37460124;99342910;82279135;45946602;
1663595134062;47922350;121945534;85940049;47929362;156593808;85942467;47930688;
1663595134078;47816886;84733184;85881229;47821410;111787988;85888068;47826870;
1663595134094;47912420;110026713;85074850;47326812;135761467;81297128;45225960;
1663595134110;47841676;135253878;85839256;47846058;124753559;85840994;47847930;
1663595134126;47943906;93341646;85736959;47947614;142810690;85733244;47945040;
1663595134142;47857204;120071054;83435958;46516704;143850469;82914893;46226700;
1663595134158;47839258;103837077;85598936;47839038;143474275;85603818;47842392;
1663595134174;47910208;106587076;85886806;47915088;127484006;85893114;47919534;
1663595134190;47876490;89124615;85589382;47880066;146225077;85584309;47876478;
1663595134206;47989550;144414586;86134625;47993244;142066668;86135140;47993478;
1663595134222;47854220;116063426;85947112;47860410;165483926;85962759;47871252;
1663595134238;47790612;95892990;85249094;47795670;102283536;85244589;47792472;
1663595134254;47976718;174312861;86132756;47979360;138546014;86132911;47979516;
1663595134270;47829420;107258281;85853376;47835450;102025484;85869474;47846682;
1663595134285;47010006;50467520;57743440;32254170;128417613;68719133;38218284;
1663595134301;47967144;88160777;62498619;34737690;117920934;74293793;41293902;
1663595134317;47840124;127582754;85730048;47846292;181622296;85734321;47849880;
1663595134333;45667303;92746899;82078537;45669000;129468496;82083267;45672276;
1663595134363;89857332;216419627;161033480;89864034;277012257;161036702;89865126;
1663595134379;47875584;122425669;85981006;47880222;97803464;85976768;47877804;
1663595134395;47964210;113743772;79749484;44387148;174204618;85066301;47341788;
1663595134425;89575512;150074867;116805409;65157300;146226773;122377958;68028480;
1663595134441;47941632;173729517;86008111;47943246;153534527;86015111;47947146;
1663595134457;47859786;97076238;85704331;47868912;154197701;85699090;47865948;
1663595134487;89795000;220920465;160772827;89792898;244248330;160775475;89794770;
1663595134503;47847784;140143398;85559297;47846838;104598328;85568463;47852142;
1663595134519;47862840;105592673;85701162;47868600;134808156;85704779;47870628;
1663595134535;48048494;83027551;86376902;48010092;91792730;86171602;47895744;
1663595134551;47799114;150519514;85739856;47810958;193005400;85742203;47813142;
1663595134567;47806030;138324161;85611986;47810724;96265501;85618945;47815482;
1663595134583;47852970;100486457;85646778;47862360;138929441;85638840;47856978;
1663595134599;47912822;123727007;85815329;47811816;148249489;85860534;47836308;
1663595134615;47912488;105192371;85665075;47913684;98121295;85676155;47919924;
1663595134631;47879928;112600371;85697970;47883342;150264718;85707005;47888334;
1663595134647;47808144;75543426;77329905;42981588;73172103;74154431;41216838;
1663595134663;48011986;29528828;37882484;21393138;122584464;64872723;36181548;
1663595134679;47884168;160897948;86018019;47876868;168548125;86026669;47881704;
1663595134695;47884162;101247190;85543754;47890986;139660644;85562948;47901672;
1663595134711;47897396;87043622;85925943;47902062;109163163;85932415;47905650;
1663595134727;47875836;133448094;85763448;47884590;148061813;85759219;47883030;
1663595134743;47812000;105308872;85664079;47817510;106725657;85672922;47821878;
1663595134759;47876624;69977124;86016239;47878506;152137174;86013727;47877102;
1663595134775;47904928;124586559;81741785;45433830;127713175;85165413;47336094;
1663595134791;47894948;112479793;85603219;47899410;156153682;85602317;47898864;
1663595134807;47845990;112141377;85781703;47851128;109036064;85775740;47847774;
1663595134823;47880070;128012121;78161642;43444518;84895929;79614678;44251038;
1663595134838;47073392;70414421;57945875;32367816;54353797;51010764;28398396;
1663595134868;89832332;219433836;160696668;89835174;249234225;160696896;89835252;
1663595134884;47882850;96248661;81805673;45562452;105327575;72937318;40633632;
1663595134900;47940352;90011910;80350229;44660304;95944624;78672715;43727502;
1663595134916;47852132;135962493;85724642;47852922;157183081;85736668;47859552;
1663595134946;89865126;194712553;161070068;89867934;217401063;161077412;89872068;
1663595134962;47778284;120147114;74433999;41371980;78344488;73804953;41022618;
1663595134978;47048422;64261914;55765863;31068726;112958595;68511130;38079912;
1663595134994;47787866;157806946;85749112;47793720;115930082;85754747;47797620;
1663595135010;47813478;92092355;85574417;47818446;113304325;85594819;47829210;
1663595135040;89823044;208269288;151118388;84056778;156897846;140206766;77993916;
1663595135056;47944470;170275327;86069392;47952216;177732900;86074842;47955960;
1663595135086;89788274;223575294;159118381;88709556;188679599;158830992;88550124;
1663595135102;47877504;51020430;51687894;28949934;45766059;50600707;28166190;
1663595135118;47996272;151461691;77834788;43261686;128128797;82022435;45589518;
1663595135134;47827714;100373252;85925850;47834826;114356558;85926062;47834904;
1663595135150;47856082;94763642;83179502;46408440;95282580;83176423;46406724;
1663595135166;47921296;149110596;79899154;44474664;158834663;80870821;45014892;
1663595135182;47822076;116664887;86019630;47826480;118225929;86032953;47836464;
1663595135198;47890046;100635580;85817058;47895042;137894258;85813499;47891844;
1663595135214;47880306;121531351;83848669;46782372;150653611;85399419;47644740;
1663595135230;47871116;101847878;85654837;47871876;143464667;85662269;47876010;
1663595135246;47881790;57889148;67614345;37581960;91707562;75995134;42237390;
1663595135262;47394040;47574581;56116416;31590078;97548560;47785304;26560092;
1663595135278;47870132;122720654;79483423;44178498;154908039;83814116;46585344;
1663595135294;47941876;146006098;85941058;47951436;111952741;85949172;47957832;
1663595135310;47731982;76720537;85467222;47734518;111326469;85473130;47737092;
1663595135326;48018892;133263124;86211800;48025146;177201657;86203196;48020388;
1663595135341;45601440;80495629;82022876;45601686;149471229;82029548;45606054;
1663595135371;89858346;228252337;145355007;80980068;185595626;144720572;80627664;
1663595135387;47889484;90257521;72073332;40060020;132633234;78328115;43537494;
1663595135403;47929770;171624178;85801650;47938254;153586503;85803016;47939034;
1663595135419;47779294;102600796;85240200;47779914;100782847;85246146;47783970;
1663595135435;47926364;85765163;71869770;40334346;153716088;78772508;44036304;
1663595135451;47965302;121915713;86190771;47975460;165029544;86190634;47976474;
1663595135467;47740338;108018103;85853308;47741382;112062034;85851715;47740290;
1663595135483;47905552;81246480;78870956;43875780;92087134;73732937;41019732;
1663595135499;47862470;66653245;68422678;38031240;129741360;79735920;44319522;
1663595135515;47940440;146976595;81239354;45277752;160007124;82466318;45959784;
1663595135531;47889194;92913698;85879977;47896212;156694009;85880314;47896446;
1663595135547;47824330;99440346;85431497;47829912;108894657;85439429;47834514;
1663595135563;47900752;137852673;85575300;47907990;146683088;85565778;47902764;
1663595135579;47887804;110317461;85887908;47887866;86898391;85888798;47888334;
1663595135595;47910766;96855213;85582015;47664006;150735313;85550258;47647002;
1663595135611;47935590;61082856;65064950;36340902;53930876;65175546;36300498;
1663595135627;47556044;98708657;74644439;41796222;140913629;71976064;40136694;
1663595135643;47800906;115936859;85754090;47804484;128799979;85755872;47804874;
1663595135659;47866972;100106442;85474626;47871174;144250818;85474237;47870940;
1663595135675;47933146;116969126;85953984;47935836;115600871;85953995;47935836;
1663595135691;47871910;109162218;85879228;47873748;145725066;85886169;47878584;
1663595135707;47941086;100292714;86139014;47945898;92823660;86134018;47942310;
1663595135723;47903158;134902751;85981012;47907210;165295137;85981575;47907522;
1663595135739;47847892;131893040;85541072;47854482;113206924;85546926;47858616;
1663595135755;47836374;135008617;85451367;47834046;101385954;85458274;47838804;
1663595135771;47910982;129573692;83218846;46494006;134017417;83413089;46601958;
1663595135787;47857290;105683220;85740100;47859942;143100370;85936793;47997846;
1663595135803;47689720;108766908;85383548;47700120;104784404;85362206;47688264;
1663595135819;47848982;77163428;69372922;38557194;75617069;65922800;36642294;
1663595135835;47607420;81606176;53737305;29943264;66025643;52043644;28927080;
1663595135865;89785150;305420330;161265225;89790948;244306013;161265765;89791416;
1663595135881;47908948;106692243;85796440;47912670;140486925;85796513;47912748;
1663595135897;47881356;140846331;85774643;47885526;106214856;85784714;47892546;
1663595135913;47819946;106741236;85606789;47818212;114635351;85615173;47822970;
1663595135929;47938914;137348848;85792031;47947224;108371545;85787978;47944962;
1663595135945;47867266;84140262;85065660;47409960;100768859;81261349;45295848;
1663595135961;47970206;129356275;77811452;43250376;126490043;77651985;43159974;
1663595135977;47808728;154723221;85764141;47810022;134879135;85771682;47815248;
1663595135993;47923164;117610568;85702178;47928582;142777852;85697396;47925306;
1663595136009;47797676;62150872;83363407;46334886;100708279;82207865;45693648;
1663595136025;47777948;25739922;31901770;18024006;51844399;48025208;26790738;
1663595136055;89835394;280428502;160892953;89838762;222950161;160903344;89844456;
1663595136071;47864412;82929498;76980851;42860922;130624007;78487367;43698954;
1663595136087;47182728;72812961;75886949;42179748;67911061;61974668;34447218;
1663595136103;47980086;161981420;83992463;46814430;173363133;85711912;47769540;
1663595136119;47905466;106682115;85617156;47904090;110641775;85625366;47908770;
1663595136135;47834924;98379954;84466128;47045466;140164410;83750112;46647744;
1663595136151;48053293;41606696;45146324;25203984;55102212;54692986;30586140;
1663595136166;45805574;143245675;71863549;40018290;78491349;60673420;33723222;
1663595136196;89744468;211360248;160826334;89749296;206454184;160828969;89750778;
1663595136212;47888320;145693689;86167856;47893950;181815273;86162964;47891298;
1663595136228;47886498;141581899;86025181;47888724;130487478;86034923;47894184;
1663595136244;47897056;81288800;86079905;47903154;107880453;86084646;47905806;
1663595136260;47893820;136158858;86060264;47899410;153005519;86054771;47896368;
1663595136276;47826458;122169239;85855862;47827572;111483269;85861718;47831628;
1663595136292;47924930;121111925;86084431;47935992;98094333;86096826;47942310;
1663595136308;47869560;153080868;86040705;47878194;162953447;86037345;47877648;
1663595136324;47826586;135992660;85792177;47830146;131717451;85792805;47830536;
1663595136340;47874786;127790063;75957656;42374670;112155567;78629962;43858542;
1663595136355;45823163;25758828;51199364;28753920;51154770;53131188;29677986;
1663595136371;47486766;89719278;67638951;37915176;120300506;68641711;38322882;
1663595136387;47926152;141748478;86095239;47939736;152511259;86100732;47942778;
1663595136403;47834736;102788192;86047837;47837946;96714681;86049995;47840130;
1663595136419;47925356;144108828;85710593;47933418;141715735;85715114;47935290;
1663595136435;47830090;139020475;85709747;47837946;130750608;85708783;47838258;
1663595136451;47918716;97426719;85394698;47917740;122578792;85400566;47921796;
1663595136467;47914156;90920755;82325398;45871878;143941999;84242692;46937046;
1663595136483;47785068;109252799;85615144;47789118;150982868;85615503;47790054;
1663595136499;47908716;104072607;85978990;47912436;111874281;85981682;47913138;
1663595136515;47892888;68191056;71478607;39731640;84178597;76055127;42274362;
1663595136531;47896116;83819892;78021472;43366440;142688751;77046765;42823482;
1663595136547;47878152;120205113;85744857;47893950;177459839;85759527;47902062;
1663595136563;47792379;106813255;85655189;47794812;148426159;85655743;47795124;
1663595136579;47898410;78966798;81950696;45617286;92914535;84966008;47293194;
1663595136595;47947650;168251246;85910728;47953542;146649007;85910574;47954400;
1663595136611;47808236;112482699;85782417;47813142;108235921;85778146;47810178;
1663595136627;47919686;128025974;85713694;47920704;120421497;85716946;47921874;
1663595136643;47928694;81537724;82415888;45808230;60397103;68474654;38059554;
1663595136659;47924032;110144534;78462717;43611516;125973547;76314317;42416322;
1663595136675;47853940;136383632;85954773;47862048;180869115;85978218;47875074;
1663595136691;47822472;106033408;85544866;47827806;143002233;85534110;47822424;
1663595136707;47879988;95815328;81555699;45484686;109826992;83380204;46497516;
1663595136723;47846368;121062994;85909082;47850894;136176586;85908694;47851284;
1663595136739;47882268;104398087;85713882;47885994;144135745;85715262;47886930;
1663595136755;47966136;125957477;86042610;47975538;162090707;86036932;47971560;
1663595136771;47855244;99519271;85686612;47856744;108207066;85686649;47856744;
1663595136787;47864200;104738654;85811769;47726328;148635250;85197026;47384610;
1663595136803;47936084;156796842;85717027;47944260;161058130;85720392;47946054;
1663595136819;47802340;104528156;85637974;47806434;143908107;85639195;47807916;
1663595136835;47870474;76676363;84409279;47025186;102859124;81527681;45422208;
1663595136865;89853758;266006459;161041471;89860446;234244763;161013495;89845704;
1663595136881;47926976;82083026;76714847;42989076;156116837;76402615;42741114;
1663595136897;46953414;48802509;51091708;28542462;35612028;34891500;19393842;
1663595136913;47924784;135031251;84190547;46909200;126487605;75573814;42119376;
1663595136929;47915246;132449152;85864347;47921796;154098604;85863901;47921484;
1663595136945;47801428;102360918;85899889;47796762;100379429;85908743;47802612;
1663595136961;47974184;164124638;85728099;47979282;127206772;85734090;47982012;
1663595136991;89787474;206242274;139186585;77511252;151398080;134797427;75071100;
1663595137007;47894950;110777644;69023895;38458524;136699723;77016614;42827928;
1663595137023;47836900;109155191;85672737;47841690;176368630;85681778;47848008;
1663595137039;47902698;95221646;85842959;47908458;95761665;85831414;47900424;
1663595137055;47856476;124884148;85681256;47856198;158903616;85688373;47860254;
1663595137071;47833326;127288095;85358416;47838102;104864915;85362189;47840286;
1663595137087;47871238;83878137;85388031;47607768;136765513;81661840;45536634;
1663595137103;47889072;134991721;80682384;44863962;131373281;84728743;47113716;
1663595137119;47751974;104923424;85484458;47755968;143015902;85486665;47757606;
1663595137135;47880816;86196625;80831927;45167382;94175907;76501728;42759444;
1663595137151;47843774;67372539;65968124;36666474;63809484;64616749;35916504;
1663595137167;47981674;113235369;67432907;37565034;122430188;74051215;41159976;
1663595137197;89767824;176577069;161118567;89773554;229299274;161110018;89768796;
1663595137213;47941368;134775414;86149339;47942856;125920024;86156657;47947926;
1663595137229;48009862;136628775;85823547;48013524;109959303;85828636;48015786;
1663595137244;46481194;76187949;73935487;41190552;91899890;79500000;44283798;
1663595137274;89886176;243013422;158558923;88182978;186444779;149571800;83189652;
1663595137290;47822286;134166571;85651659;47826246;104435259;85647187;47823126;
1663595137306;47990126;138219184;86312523;47994648;161661563;86018295;47832486;
1663595137322;47811640;160873146;85222681;47815638;151375823;85225322;47817432;
1663595137338;47802762;101204618;85730097;47805342;115704076;85730766;47805810;
1663595137354;47938910;125848987;85736053;47949564;158349158;85747089;47957208;
1663595137370;47837451;62119042;85799030;47838882;128810596;85804387;47841846;
1663595137386;47936012;169982187;85951481;47942232;133764965;85955526;47945742;
1663595137402;47853060;133837030;85469378;47860566;110329593;85465594;47857836;
1663595137418;47910060;142426214;85943708;47901672;102655306;85947836;47903934;
1663595137434;47886558;45860236;47477324;26593710;47199561;51170009;28675296;
1663595137450;47986458;147381680;86124572;47986458;179435153;83243161;46385820;
1663595137466;47818942;123768636;85545125;47826558;126333068;85539566;47822580;
1663595137482;47794886;85275908;85412701;47788494;109545844;85419702;47792628;
1663595137498;48009456;153386795;86352027;48017112;135798160;86347514;48014616;
1663595137514;47773528;110506335;85573986;47772426;121382202;85581787;47776794;
1663595137530;47933008;96707023;85686565;47939034;152297573;85686868;47939112;
1663595137546;47843644;66029142;64489988;35845368;74464925;71301773;39631176;
1663595137562;48002134;112467073;85777209;47676252;100102273;85709045;47639982;
1663595137578;47882734;171088761;85831079;47887866;156317434;85850523;47898708;
1663595137594;47798736;108255934;85815311;47804640;147732835;85805491;47799882;
1663595137610;47871348;82263440;73592851;41148198;96737043;85704537;47879442;
1663595137626;47890140;128670047;83344637;46414836;145714880;86003872;47893638;
1663595137642;47909469;134937841;85543741;47911188;109401607;85551370;47915478;
1663595137658;47846712;134409742;85870550;47810334;123315581;85366946;47530392;
1663595137674;46995572;78078359;73099526;40630278;43878718;47966528;26661024;
1663595137704;89891464;226749105;151637965;84496698;277336597;155740028;86775000;
1663595137720;47849122;109258875;85843507;47867586;163498104;85846783;47871018;
1663595137736;47789008;92758542;85349319;47752692;106528823;84853686;47476728;
1663595137752;47951276;164025599;85632325;47808618;145822289;83960694;46879716;
1663595137768;47788324;97539517;85964799;47791146;108372992;85965540;47792316;
1663595137784;48172430;115962132;86101052;48178026;152047318;86096834;48175218;
1663595137800;47751790;44583631;41751128;23424102;46713866;51461099;28700802;
1663595137816;47910736;87855067;64935482;36165480;101344281;58626485;32585670;
1663595137832;47911052;134152342;85908414;47919300;179183179;85904216;47917038;
1663595137848;47776046;101532123;85636644;47774298;107060354;85642757;47778354;
1663595137864;47925438;127366509;85850976;47931858;124522975;85846922;47928972;
1663595137880;47888686;160963302;85634607;47891376;124444605;85644690;47896914;
1663595137896;47897730;101802884;85931104;47902530;145763186;85932899;47904714;
1663595137912;47822904;105429945;85749169;47825232;113276382;85744915;47822268;
1663595137928;46430766;81583810;80026482;44480904;129359979;75149515;41769000;
1663595137958;89849188;177372054;138478139;76970322;213733841;141788967;78806130;
1663595137974;47860414;123625215;85994277;47864388;139609829;85997026;47866962;
1663595138004;89836914;206756503;157789426;88204662;239489340;158130232;88393110;
1663595138020;47904132;107379326;85580320;47906820;137975079;85580438;47906898;
1663595138036;47854734;89491698;78127228;43556604;79594316;75463266;42076086;
1663595138052;47918386;117425560;77811932;43248114;78727779;65684147;36508758;
1663595138068;47913046;143797900;83976866;46763496;134913646;85826282;47792862;
1663595138084;47795258;134213212;85653511;47797464;104650237;85662125;47801598;
1663595138100;47929466;142088983;85414817;47690448;124424142;82138525;45869460;
1663595138116;47807566;100476348;85928689;47808072;106248481;85928001;47808306;
1663595138132;48020828;132798479;79793264;44462964;93223278;80045969;44602506;
1663595138148;47615855;34701839;40879112;22899162;56667602;54642621;30429594;
1663595138164;47992142;177235118;86118297;47954556;129750867;78652967;43805112;
1663595138180;47820232;105204247;85747710;47824998;124901574;85750729;47827728;
1663595138196;47882216;83271204;85676304;47892468;140350955;85668430;47887164;
1663595138212;47875696;148180717;86132533;47874138;123672578;86134803;47875386;
1663595138228;47930936;107564054;85851579;47936226;138466918;85851222;47935992;
1663595138244;47938574;96553079;85927502;47942232;114333954;85935269;47946522;
1663595138260;47835196;172034179;85789965;47844810;177829467;85791222;47846292;
1663595138276;47799354;96394942;85846942;47802456;106993694;85846687;47802300;
1663595138292;47950518;141034581;83623867;46642284;121457152;85294183;47570874;
1663595138308;47868856;116732503;85887190;47873592;139724224;85886683;47873358;
1663595138324;47857222;124034972;85545829;47858382;177571718;85553641;47863842;
1663595138340;47913846;134050580;85734758;47926242;111045129;85728690;47922030;
1663595138356;47916986;140309509;85808954;47917818;123055280;85810226;47918676;
1663595138372;47865694;118768101;84761680;47238438;160445197;85846565;47841378;
1663595138387;45741506;101902754;82180766;45744582;159356767;82187480;45749262;
1663595138417;89762894;193045587;161058690;89767392;224523303;161059673;89767158;
1663595138433;47885520;103076874;75833821;42265158;132193358;78265467;43616742;
1663595138449;48039394;43787179;53220640;29733912;98406218;47587789;26450112;
1663595138465;47865920;128104510;74859281;41626728;124371655;78807310;43822662;
1663595138481;47900226;151713327;85675865;47906118;128502097;85683011;47909394;
1663595138511;89751760;211947451;161169948;89758188;216198972;161161829;89753664;
1663595138527;47901016;115106088;85851665;47907522;167174609;85867322;47918442;
1663595138543;47811852;91664286;85625752;47819772;106177448;85620442;47816106;
1663595138559;47964386;161353788;86173684;47970702;193926829;86180925;47974758;
1663595138575;47826850;95295945;85562858;47828040;126590324;85569103;47832408;
1663595138591;47913128;99859711;86003271;47919066;138202740;85997886;47915400;
1663595138607;47844650;76491694;85148782;47327904;92834647;85240708;47377980;
1663595138623;48041984;124883706;85652057;47867976;142033521;85739217;47915868;
1663595138639;47877684;122922787;85853694;47881938;108099134;85854008;47882094;
1663595138655;47759062;123624907;85464163;47759790;109242167;85464631;47760102;
1663595138671;48003634;141846782;86103809;48007440;140192550;86111160;48012588;
1663595138687;47823798;104515359;85476842;47825310;142831622;85480816;47826870;
1663595138703;47835584;88927741;85894311;47841846;86636509;70880824;39496938;
1663595138719;47955830;122083962;79491315;44412030;141081355;77468217;43198194;
1663595138749;89830048;183902613;161064776;89835798;240249019;161060555;89832912;
1663595138779;89787176;200543744;155667912;86843718;216934371;160513394;89536902;
1663595138795;47842598;107596637;85483238;47842236;163265720;85492159;47847228;
1663595138811;47868742;96163037;79778224;44408208;92560976;80903152;45032910;
1663595138827;47920084;71595159;70609406;39247104;65551073;65969941;36664290;
1663595138843;47991124;189046037;85968973;47992776;133607894;85978136;47998938;
1663595138859;47747222;112180456;85511495;47749104;112066116;85512644;47749884;
1663595138875;47964334;84765442;76753022;42970200;131686291;79219518;44304312;
1663595138891;47726708;164255507;72280715;40416636;145123683;71895435;40116648;
1663595138907;47818344;115880902;86012198;47819382;116030079;86019090;47824062;
1663595138923;47856474;146926939;85479372;47858460;109438272;85476119;47856042;
1663595138939;47894484;92764280;82625108;46078968;95492254;85529481;47693256;
1663595138969;89838256;187155184;151132058;84148896;206990995;141309450;78691236;
1663595138985;47819474;134480276;85531860;47821800;102305692;85555507;47834280;
1663595139001;47951498;110178061;82170296;45796920;158398568;85528464;47664318;
1663595139017;47811460;61086833;63221799;35139936;69623214;68234161;37925628;
1663595139033;47593176;56317837;46901984;26354874;77496491;38677534;21535254;
1663595139063;89847190;242021951;161190578;89853426;294520027;161190393;89853270;
1663595139079;47833184;89547757;85719947;47834982;102438133;85731193;47842860;
1663595139095;47884826;175707734;85675997;47889036;131803955;85679833;47890284;
1663595139111;47870240;106014526;85904354;47875308;99908354;85899898;47872890;
1663595139127;47879482;89365059;81473755;45496698;128645308;79807095;44571696;
1663595139143;48008176;121710584;73778565;41007408;113609869;78050761;43382430;
1663595139159;47875852;168526523;85851271;47888178;128902318;85857479;47893170;
1663595139175;47752425;93206779;85416725;47754018;103557117;85428052;47760336;
1663595139191;48013636;97119551;76136133;42336762;125495222;82994175;46148232;
1663595139207;47789050;109868935;85796342;47793174;152574454;85796912;47793564;
1663595139223;47920646;101070201;85715601;47924682;141551060;85734412;47935212;
1663595139239;47792314;56390850;57635420;32109792;48963942;50294803;27955278;
1663595139269;89866432;228987146;157896171;87782682;276210488;144611478;80398890;
1663595139285;47901498;101629506;85749664;47909472;135268094;85773603;47922732;
1663595139301;47819111;113782229;83994497;46794774;134959772;83342250;46432386;
1663595139317;47930922;111361154;85440477;47935602;182515336;85444083;47938176;
1663595139333;47800914;138874425;85603174;47806122;108479561;85598256;47802612;
1663595139363;89893152;278692574;160968240;89898510;211240213;160990271;89913954;
1663595139379;47851336;125866862;85163826;47424624;163151948;81670184;45482268;
1663595139394;45748731;86435801;82022903;45793566;155814206;82022406;45793254;
1663595139424;89726182;206631137;156856696;87579180;210957866;159684226;89151270;
1663595139439;46040912;45354743;50260117;28086006;61378928;54376857;30223362;
1663595139455;47850226;122092102;85635316;47857524;164376685;85630645;47854872;
1663595139471;47832508;108256658;85666074;47833656;97929335;85667342;47834514;
1663595139487;47917918;140551956;85746225;47919534;92924323;81957671;45813846;
1663595139503;47882898;67634773;65379914;36338874;70542345;71760848;39886782;
1663595139519;47923608;152972679;81543416;45342336;156785704;83165498;46244250;
1663595139535;47836772;110134497;85745365;47842626;122721003;85747857;47844420;
1663595139551;47906162;103484399;85936641;47920782;123293465;85938992;47921328;
1663595139567;47822888;141430823;85450927;47830692;128339763;85443385;47826402;
1663595139583;47944298;104109158;85857870;47943558;140306059;85864867;47948394;
1663595139599;47860314;77549456;85980467;47866494;114577627;85976647;47863842;
1663595139615;47839472;80071763;84275813;46841808;72594449;76401088;42465618;
1663595139631;48112692;110502289;59467602;33203196;110309185;57140609;31792722;
1663595139647;47773330;133334318;85839687;47777496;105769033;85835782;47775312;
1663595139663;47868352;99532309;85760829;47872734;141234052;85761989;47873358;
