# SYSTEM INFORMATION FOLLOWS
# emon db : alderlake
# num_packages : 1
# num_modules_per_package : 1
# num_cores_per_package : 12
# num_logic_processor_per_core : 2
# device bigcore : num_events 10, num_unit 1
# device smallcore : num_events 10, num_unit 1
# tsc_freq : 2419.20 MHz
# ufs_freq : N/A MHz
# END OF SYSTEM INFORMATION
# GROUPING INFORMATION FOLLOWS
# group 0 : INST_RETIRED.ANY, CPU_CLK_UNHALTED.THREAD, CPU_CLK_UNHALTED.REF_TSC, DTLB_LOAD_MISSES.WALK_PENDING, TOPDOWN.SLOTS:perf_metrics, IDQ.DSB_UOPS:u0x2C, L1D.REPLACEMENT, L2_RQSTS.REFERENCES, FP_ARITH_DISPATCHED.PORT_0:u0x43, UOPS_EXECUTED.CORE
# END OF GROUPING INFORMATIONS
# START OF COLLECTION
timestamp;;package0;;;;;;;;;;;;;;;;;;;;
;;bigcore;;;;;;;;;;;;;;;;;;;;
epoch;timestamp;CPU0;;;;;;;;;;CPU1;;;;;;;;;;
;;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;INST_RETIRED.ANY;CPU_CLK_UNHALTED.THREAD;CPU_CLK_UNHALTED.REF_TSC;DTLB_LOAD_MISSES.WALK_PENDING;TOPDOWN.SLOTS:perf_metrics;IDQ.DSB_UOPS:u0x2C;L1D.REPLACEMENT;L2_RQSTS.REFERENCES;FP_ARITH_DISPATCHED.PORT_0:u0x43;UOPS_EXECUTED.CORE;;;;;;;;;;;;;;;;;;;;;
1663004166997;38663425;52117468;70772373;34451109;5103177;218282406;72882963;1210252;4217583;555765;141961687;54490693;72006554;35049861;4195065;216967842;77730716;1067431;3643261;826841;143534646;
1663004167013;38503231;99627895;78212870;38468367;2170136;214060710;149995278;832285;1890921;6480265;299202100;117290463;78077123;38401839;198068;254859252;166111380;571538;888806;11425137;298807838;
1663004167029;38609012;84824695;78079965;38528910;1096789;231521526;172217989;604100;1045815;6919484;268207240;88549550;77981298;38480022;1268358;236651904;174919737;589893;1103961;6322522;267907723;
1663004167045;38670091;56126289;72318692;35233758;4287689;225963036;84808426;1022202;3536797;872518;149918850;56194761;72060200;35078274;4737377;234955074;89797858;901020;3350120;1525745;150009838;
1663004167061;38503336;86412271;78530950;38383884;2904408;218929428;134174087;945156;2550774;3675669;266271474;115966418;78305017;38274075;1855872;251691954;128041363;760422;1835502;10092919;265774170;
1663004167091;72575372;138174951;143383183;70788879;4010404;426723276;274664834;1378447;3450416;9704368;448694486;159239353;145676273;71898876;3448032;450072420;291902573;1461275;3652190;9960118;450829942;
1663004167107;38537277;94790868;78473249;38188647;4776222;237830406;107064221;1134298;3206597;4818832;230523989;94232138;78260576;38086083;3713205;231644802;94781483;1260824;3593371;4689015;229990156;
1663004167123;38559179;94335190;77571885;38543022;162980;229669026;193404712;341749;457658;8307512;291928834;90474407;77448089;38481345;53729;235438182;198880107;297580;349613;8245280;291540517;
1663004167139;38609432;62975994;72068457;35556507;4084803;217898364;113522963;1146614;3305475;3020222;196922244;67816226;71882652;35453817;2436458;230907030;130181894;838278;2030457;4274052;196776679;
1663004167155;38620825;106535157;77566106;38277792;1229893;242918046;150016389;581151;1371437;8894533;277591763;97011898;75569759;37309167;1239842;223000218;141946845;654044;1411783;7801699;274303722;
1663004167171;38591001;82729984;77936629;38441592;1175795;223605108;166528766;627570;1274873;6554517;260673587;87606135;77886276;38416896;803450;243866004;175127726;582201;1236882;6171824;260471895;
1663004167187;38597247;58131638;77165867;37905525;4115059;206224578;85019060;1233138;4097909;15116;187821943;79155910;77280844;37964304;2489510;256952322;135092536;1027977;2947830;3699238;188252076;
1663004167203;38584415;116037515;77535623;38127978;857756;240074100;132791736;776508;1485433;11034833;278020868;95821654;77149536;37935828;1173504;224328666;146894316;1180789;2735836;3266054;276809284;
1663004167219;38734050;91421941;77364972;38520216;751934;217406088;160680249;916608;1622891;5424812;277831609;93415810;77313651;38494827;388647;246692316;194002705;624835;871342;8248341;277693171;
1663004167235;38415085;81156553;76507402;37832697;2122595;202000878;119799794;934755;2618057;2498277;243664761;119794654;76516651;37840194;1292607;257028888;163012745;403550;1350720;2846539;243854040;
1663004167251;38590159;49830382;75756100;36741096;6599571;229139292;65548686;1491636;4636305;195;127744876;46799073;74700885;36230229;6511903;221158422;61823110;1439037;4375199;3195;126308598;
1663004167267;38553635;95761598;78081752;38482857;1129220;218468262;159777664;517804;1058913;7956913;299693025;121742285;77958364;38422251;240947;249679884;164078166;530448;844881;10846005;299390949;
1663004167283;38581265;78443505;77481450;38072412;1805355;228673014;160428258;771934;1626878;6050172;250714960;79208032;77435166;38049543;1324342;235923570;167634540;664678;1277467;6496777;250559341;
1663004167313;72464299;78848281;104111318;50723883;8310221;347112924;109492132;1852012;6398390;505430;205050085;96162235;108133856;52524927;8269637;398240646;135068109;1939052;6380508;1609986;207336575;
1663004167329;38587251;77059040;75110023;36475236;4821275;229645074;81289201;1069091;3741126;2994549;192180479;83429017;77030911;37406628;4367320;242922192;82968366;1072325;3570938;4300312;194756365;
1663004167345;38518097;90384923;77761882;38484306;103861;232276620;196306133;273106;343468;8172596;294276433;96456286;77674369;38441151;35275;234125526;198106988;298030;340661;8641399;293945610;
1663004167361;38586547;67915662;77561345;38222856;4625284;194599032;97964052;1220926;3578584;1829920;234134825;91004152;75629524;37274454;1299067;271954080;185457101;837415;1629969;7397016;232146903;
1663004167377;38558004;53338323;63321978;30700341;5898828;242258190;67928543;1544555;4884370;373;116202832;51523924;52477828;25444125;5032069;186592548;62027007;1251782;3751573;32;105638547;
1663004167393;38607422;54998683;55920583;27177318;4299965;183622710;50511482;1121850;3583989;2796630;137967587;76981387;62031823;30142224;4535887;232099236;62496979;1265689;4020551;3435357;146892190;
1663004167409;38587508;93562048;77942004;38548314;88582;231670608;194806862;258315;309427;8188502;294634866;93891923;77867536;38511459;121010;235853526;198176848;281477;348920;8441960;294342898;
1663004167425;38558177;75601344;76917178;37835973;3457853;198700596;116633566;1309768;3114467;3286705;244459559;87525283;75765012;37268532;1924206;262236198;182884125;893496;1702162;7000383;242845441;
1663004167441;38631509;29157025;39678582;19635777;3562870;147217188;39966959;770076;2719953;290;66164385;39514200;48238366;23438268;4341062;199318500;52039296;910602;3380760;563;78320786;
1663004167457;38636188;90052196;74850731;36359253;4171887;236286942;62986394;1141833;3763722;5479653;181613615;64439051;77319364;37556505;5448432;237133074;92439642;1149561;3858729;1269595;185865114;
1663004167473;38521065;94095015;77812127;38477313;730258;224174646;177462555;424270;820203;6607119;289640588;94273355;77706800;38425905;200013;242483274;199795950;335416;449778;8472977;289270857;
1663004167489;38563808;82675918;77463262;38334933;2759782;203146572;128725235;987187;2553217;3449075;261114890;91240676;76257561;37747332;593294;262328496;194107537;758052;1152882;8035460;259187408;
1663004167505;38577449;66454549;73921091;35838999;6255936;289779222;83192120;1548085;5061741;117;136286944;44400523;52849801;25623108;4551604;162962076;56000150;962632;3154599;396;108951183;
1663004167521;38624151;38737283;46685410;22634955;4168866;169592118;50952312;1125017;3665292;395;84962833;49157053;55971458;27135612;5517357;225142596;63061852;1382214;4670287;888;98254372;
1663004167551;72491943;187400170;144849212;71453970;1622678;450860046;317077295;887624;1649966;17205487;532021678;176789432;145331341;71685558;1466520;424179930;310885515;1212669;2160157;13441709;532383406;
1663004167567;38607490;84584885;72489097;35299026;3921853;221300010;105778914;1084189;3130931;5817470;231458875;92542926;71166872;34659072;2693059;230934690;118619823;989841;2523716;6771229;229893101;
1663004167597;72531073;156001427;143462315;70820694;4298619;417174192;280467768;1536037;3614522;10088397;478730654;160222914;141132385;69676992;2421464;455376780;331389260;1067474;1986467;12999945;475101181;
1663004167613;38504350;45910841;56057039;27206613;4227521;185040054;63813876;865808;3260871;1074;113985248;53174660;61002212;29660652;4442429;215093676;73931192;975516;3651113;796;121893328;
1663004167629;38588229;86763474;78266599;38006892;5094723;272603124;100469904;1158997;3983668;4314204;189811854;65506139;72186729;35058996;4638238;197778978;56268006;1178041;3973671;2963249;182101077;
1663004167645;38612415;88546024;77234906;38055402;1333021;232790460;176903346;558567;1027084;6765924;271909928;89377829;77150865;38014452;1625576;229879194;174457810;540143;1066731;7007736;271352386;
1663004167661;38515117;84494742;76977709;38052819;3271382;201713628;133076040;1230697;2665947;3772777;264580385;93563527;76921599;38024847;1117301;259801242;194859989;848330;1322652;7977355;264743252;
1663004167677;38617895;33559679;39787345;19290663;3787791;151934202;44955493;1092554;3520092;19801;71938679;49788961;52816295;25608303;5276372;226140906;64248911;1423777;4673781;58929;91522456;
1663004167693;38592641;45980003;52753000;25575102;4674970;206515560;59815307;1265334;4259361;705;92240360;37921859;49440298;23969736;4502936;178069386;50595900;1212633;4015870;534;86293668;
1663004167709;38655985;109664462;78178718;38506608;834393;233589840;161947510;645727;1215851;8308153;297854887;106627088;78102853;38469249;752086;235321842;154845111;472256;913647;9924790;297587007;
1663004167725;38557650;75899917;77736447;38393397;1638573;212006796;156433403;574874;1289312;5889552;265794064;91968237;77648183;38349486;791653;254133744;192839689;607013;937576;7840184;265671705;
1663004167755;72414468;171387374;145783979;71810928;2331649;439691544;288925428;946092;2273520;13450728;501972503;170186224;142217375;70080948;1883273;438705672;301464453;764176;1690576;15034362;496889103;
1663004167771;38526384;71651166;77980166;38407131;4134040;225643110;112582691;1064438;3461211;2042024;217006612;85862236;77696129;38266704;3111206;241395810;131293803;1138379;2864673;3158778;216457214;
1663004167787;38575193;49870598;55504464;26909190;4144194;226677996;64348277;1041319;3621171;75;100535774;49683621;58528078;28377279;5777122;236968062;68656993;963341;4001841;538;104718042;
1663004167803;38604333;78232009;73229695;35569485;5732760;226453764;75975626;1300678;4081357;3587724;188611857;80763727;72857553;35390376;5073905;228845910;79355017;1273946;3791151;3863760;187937253;
1663004167833;72400020;155803521;141769169;70147161;3498383;412823124;312647637;1325636;3001225;11755001;503979961;175925632;143783948;71143884;1807905;452751996;338212602;1279965;2233119;13679995;506768813;
1663004167849;38619561;43095989;47752644;23166171;4735490;197851914;56204929;1306924;4299540;457;83052124;37614004;44228937;21457485;4246083;172180776;49572175;1203311;3874805;268;77423015;
1663004167865;38643751;60871618;67407682;32697945;4732882;227841072;57817609;1001340;3626450;2817359;152873949;71087548;63492217;30799881;4021446;216011088;63364359;911348;2996094;3926676;147422441;
1663004167895;72375297;155482693;139889604;68883255;1895718;419355342;317812908;1066089;2280975;12178232;492968266;169279613;142597311;70199640;1637699;429968178;322505042;1186672;2272006;12683446;500073056;
1663004167911;38561125;67781820;74888772;36526392;5695167;241686102;91233325;1214576;4318738;2064;172460512;67322401;69836449;34076700;4225127;227967528;99820072;1004913;3548259;1315066;165798422;
1663004167928;40834292;53411306;62192575;30152178;5466291;197290704;65549189;1258913;4033505;9;114334784;54757329;71893886;34855695;5512553;269471778;67568262;1463022;4556274;1178;122079921;
1663004167958;72632082;139313871;147506937;72051525;1100967;547228512;220708403;762591;1482770;11630282;390013643;133402684;147367919;71983800;690556;337423524;225263047;578602;1066496;11810679;389555847;
1663004167974;38582317;65228179;77630336;38078901;4052935;200230104;113411451;1023248;2925251;3112651;234016794;86495752;77529813;38030895;1847018;265280136;175782199;865921;1843261;6641231;234100009;
1663004167990;38597093;94562377;77763941;38243835;1964042;220345650;152777208;794105;1820211;6193033;288807627;116619119;77855626;38287998;496770;246922548;149007114;587653;1052240;11212078;288781936;
1663004168006;38630990;95536590;78156499;38433402;951373;266302002;203849314;660020;1121067;8241445;267757360;71980345;78056670;38383632;970630;202471278;149589852;524321;1021220;5698110;267454220;
1663004168022;38596279;88552119;76241629;37336950;2723087;224560872;115208988;845934;2418753;6588060;246049820;93683513;76722448;37570743;2465634;235913064;125364946;751299;2131040;6885948;246742185;
1663004168038;38529664;86748821;77651233;38500434;191783;228915846;187683207;352824;499049;7608514;287197638;94188189;77553178;38451609;114838;236697708;194759830;384118;459062;8204970;286867697;
1663004168054;38530928;77897857;73738794;36305829;5446476;203245638;91714380;1694096;4526879;682014;215137176;80369985;74631256;36742419;2347516;243866952;144752248;1032120;2428066;4843815;216371387;
1663004168070;38571650;51887156;69326378;33611949;4148575;238431078;65938568;760240;2976915;129;124910731;52624522;66648195;32312133;4353389;223198488;68764439;808734;3090307;1118;122567883;
1663004168086;38610550;74301891;77053626;37404423;4512790;225152334;95767355;1291774;3906914;1256458;205084117;96135312;78839063;38270547;3938461;248206122;78546438;1088190;3310527;6651569;207686302;
1663004168116;72432102;158147807;145972934;72228933;3463154;405031782;293793889;1332514;3540821;10693213;505189742;170794971;145735882;72111186;1397841;470181072;356457314;1170942;1988278;14058349;504541446;
1663004168132;38573805;111705551;78155988;38494008;479915;246183432;160533503;438348;833722;10338565;291043825;99660832;78078476;38456712;1062363;222648672;149752728;635715;1409386;7346500;290605751;
1663004168148;38583299;79943928;78076304;38496465;1862082;219389856;159298642;659626;1530033;5962212;263069492;85838673;77953396;38435670;671466;248805624;187764145;588061;1076108;7501677;262759639;
1663004168164;38568698;81969839;78045058;38127600;5099799;231466542;114022663;1156051;3135560;3727204;233747798;100561939;77784086;38000592;2895830;235384320;96949430;1194128;3012504;6809549;233239333;
1663004168180;38576024;93247334;77498910;38536155;235607;228103080;191700603;307558;418416;8242849;290908554;90810455;77424396;38499363;43267;236791632;199289327;282946;331705;8288618;290614227;
1663004168196;38563712;75633568;74665548;36755712;4242108;219805332;121363663;1384509;3540541;2986639;227384288;79575937;71021256;34963740;2190375;231029838;149989382;1037325;2063412;5574476;221700095;
1663004168212;38595259;40424037;45187990;21906738;4510996;186109728;53151357;1256793;4084977;295;78684715;39835520;45913406;22258971;4512346;185328252;52282190;1250934;4091453;204;79095184;
1663004168228;38654234;74413453;65975162;32135796;3199077;205692720;90842017;909609;2767451;5296026;194432743;83111969;68865334;33538176;3300534;231106314;95962039;941478;2904526;5467509;198566723;
1663004168258;72626526;137895971;135522971;66850119;3601279;400304718;274816120;1122073;2753740;10156377;443477697;148326818;133421282;65870910;2206555;424700088;304231472;873272;1827749;11998503;440264475;
1663004168274;38420670;60771106;70832477;34396740;5141048;244255782;84785609;1114627;4056418;1735;140848554;53581219;67263069;32666319;5581968;214822770;74204737;1103944;4292313;228;134873568;
1663004168290;38586495;66632013;73009396;35396991;6384678;282505002;84211947;1534065;4991609;369;137616814;48102224;55467658;26892243;5310013;180696036;61049385;1117577;3765322;294;114644836;
1663004168306;38543880;38959535;43764725;21219660;4495128;177228624;50884541;1218983;3929752;290;76627538;43622109;49008104;23759316;4962717;202247154;56714204;1336429;4348057;465;84145634;
1663004168322;38580822;37711859;43762067;21217266;4082608;165456150;49738797;1137843;3680942;59;80192436;47240200;52400440;25408782;4774052;212175348;61214245;1306571;4294923;279;93098177;
1663004168338;38681988;39124524;48409769;23826537;3942999;174820806;55080551;772257;3007326;1278;89175481;43030518;52779635;25635519;4392088;204117234;59147784;814242;3273961;303;92416205;
1663004168354;38529447;55961438;71174197;34557705;4930889;233662914;74822050;1227503;4369738;1378;136649368;58267105;71166463;34554303;6258372;236679942;79016130;1155156;4492043;137;138708286;
